,Mora últimos 3 meses_woe,Mora últimos 6 meses _woe,tiempo trabajado_woe,Cuentas x Cobrar_woe,Provisión General_woe,Saldo  Capital_woe,edad_woe,endeudameinto_woe,cargo_woe,Plazo residual_woe,cuota total_woe,antigüedad cuando otorgaron el crédito_woe,Valor crédito_woe,tasa_woe,Linea de Credito_woe,Plazo crédito_woe,FlagTarget
0,-0.0,-0.0,0.021538712860261378,-0.805956520230762,-0.5582797823926803,-0.5359740248783822,-0.4694842836095493,-0.36412376795172297,0.3290234126082224,2.4084649542880583,-0.41819098922199843,0.10587986129401256,0.3290234126082224,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
1,-0.0,-0.0,0.021538712860261378,0.0413413401564414,1.715317773728113,1.715317773728113,0.5200786493709316,1.3898953732934853,1.4921742224139032,0.46255480523274506,0.36676374059106936,-0.012725881113834433,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
2,-0.0,-0.0,0.021538712860261378,-0.805956520230762,-0.5582797823926803,-0.5359740248783822,-0.4694842836095493,-0.36412376795172297,0.3290234126082224,2.4084649542880583,-0.41819098922199843,0.10587986129401256,0.3290234126082224,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
3,-0.0,-0.0,0.021538712860261378,-0.5107272421435983,-0.5872673192659328,-0.5359740248783822,-0.9106674743197928,1.3898953732934853,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,0.10587986129401256,-0.36412376795172297,-0.8023786988828784,-0.020160859601352412,-0.5872673192659328,0
4,-0.0,-0.0,-0.8648990558642121,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,0.5200786493709316,0.15134223537076966,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,-0.7695888760598875,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
5,-0.0,-0.0,0.021538712860261378,0.9955023460860062,-0.5582797823926803,-0.5359740248783822,0.5200786493709316,0.15134223537076966,-0.4594339477560479,1.139953628824551,-0.04135037568867193,0.10587986129401256,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
6,-0.0,-0.0,0.3290234126082224,0.9955023460860062,-0.5582797823926803,-0.5359740248783822,0.5200786493709316,-0.36412376795172297,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,0.10587986129401256,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
7,-0.0,-0.0,0.021538712860261378,0.9955023460860062,0.0413413401564414,0.0413413401564414,0.3290234126082224,-1.280414499825878,0.0413413401564414,0.46255480523274506,-0.04135037568867193,0.10587986129401256,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
8,-0.0,-0.0,1.468457695796587,0.9955023460860062,1.715317773728113,1.715317773728113,0.5200786493709316,0.15134223537076966,-0.4594339477560479,0.0413413401564414,0.36676374059106936,-0.012725881113834433,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
9,-0.0,-0.0,0.021538712860261378,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,0.5200786493709316,-1.280414499825878,-0.4594339477560479,0.46255480523274506,-0.04135037568867193,0.10587986129401256,-1.0572709485116683,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
10,-0.0,-0.0,-0.7270292616410915,-0.805956520230762,-0.29958524681415183,-0.4247483897681579,-0.9106674743197928,0.15134223537076966,-0.4594339477560479,0.0413413401564414,-0.43311663943867446,-0.012725881113834433,-1.0572709485116683,-0.8023786988828784,-0.020160859601352412,0.12699678473493525,0
11,-0.0,-0.0,0.021538712860261378,0.9955023460860062,1.0221705931681677,1.0221705931681677,0.5200786493709316,0.15134223537076966,-0.4594339477560479,0.46255480523274506,-0.43311663943867446,-0.90312026868441,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
12,-0.0,-0.0,0.021538712860261378,0.9955023460860062,1.0221705931681677,1.0221705931681677,0.5200786493709316,0.15134223537076966,-0.4594339477560479,0.46255480523274506,-0.43311663943867446,-0.90312026868441,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
13,-0.0,-0.0,-0.7270292616410915,0.0413413401564414,1.715317773728113,1.715317773728113,0.3290234126082224,0.15134223537076966,-0.4594339477560479,-1.1060611126811002,0.3290234126082224,-0.14098021663751306,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
14,-0.0,-0.0,1.468457695796587,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,-0.4694842836095493,-1.280414499825878,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,-0.012725881113834433,-1.0572709485116683,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
15,-0.0,-0.0,0.3290234126082224,-0.805956520230762,0.0413413401564414,0.0413413401564414,0.5200786493709316,-1.280414499825878,-0.4594339477560479,0.0413413401564414,-0.43311663943867446,0.10587986129401256,0.3290234126082224,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
16,-0.0,-0.0,1.468457695796587,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,-0.9106674743197928,0.15134223537076966,-0.4594339477560479,0.46255480523274506,-0.04135037568867193,1.9384613250423228,-1.0572709485116683,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
17,-0.0,-0.0,-0.8648990558642121,-0.805956520230762,-0.29958524681415183,-0.4247483897681579,0.5200786493709316,0.15134223537076966,0.5521669639224323,0.46255480523274506,-0.41819098922199843,-0.012725881113834433,-0.2587632522938967,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
18,-0.0,-0.0,0.021538712860261378,-0.5107272421435983,-0.5872673192659328,-0.5359740248783822,0.5200786493709316,0.15134223537076966,0.3290234126082224,-0.8820668594865774,-0.41819098922199843,0.10587986129401256,-0.36412376795172297,-0.8023786988828784,-0.020160859601352412,-0.5872673192659328,0
19,-0.0,-0.0,-0.8648990558642121,-0.5107272421435983,-0.5872673192659328,-0.5359740248783822,-0.9106674743197928,-1.280414499825878,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,-0.7695888760598875,-0.36412376795172297,-0.8023786988828784,0.14670185581426753,-0.5872673192659328,0
20,-0.0,-0.0,0.3290234126082224,-0.805956520230762,1.0221705931681677,1.0221705931681677,0.5200786493709316,0.15134223537076966,-0.4594339477560479,0.0413413401564414,0.36676374059106936,0.10587986129401256,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
21,-0.0,-0.0,-0.7270292616410915,0.9955023460860062,-1.1373136561852046,-1.1373136561852046,-0.9106674743197928,1.3898953732934853,1.4921742224139032,0.0413413401564414,0.36676374059106936,-0.7695888760598875,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
22,-0.0,-0.0,0.021538712860261378,0.9955023460860062,0.0413413401564414,0.0413413401564414,0.3290234126082224,-1.280414499825878,0.0413413401564414,0.46255480523274506,-0.04135037568867193,0.10587986129401256,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
23,-0.0,-0.0,-0.7270292616410915,-0.5107272421435983,-0.5872673192659328,-0.5359740248783822,0.3290234126082224,1.3898953732934853,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,-0.14098021663751306,-0.36412376795172297,-0.8023786988828784,-0.020160859601352412,-0.5872673192659328,0
24,-0.0,-0.0,0.021538712860261378,0.9955023460860062,0.0413413401564414,0.0413413401564414,-0.4694842836095493,0.15134223537076966,-0.4594339477560479,2.4084649542880583,-0.43311663943867446,1.9384613250423228,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
25,-0.0,-0.0,0.021538712860261378,0.9955023460860062,-0.5872673192659328,-0.5359740248783822,0.5200786493709316,-1.280414499825878,-0.4594339477560479,-0.8820668594865774,-0.41819098922199843,-0.90312026868441,-0.36412376795172297,-0.8023786988828784,0.14670185581426753,-0.5872673192659328,0
26,-0.0,-0.0,1.468457695796587,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,0.5200786493709316,0.15134223537076966,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,-0.012725881113834433,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
27,-0.0,-0.0,-0.7270292616410915,0.0413413401564414,1.715317773728113,1.715317773728113,0.3290234126082224,0.15134223537076966,-0.4594339477560479,-1.1060611126811002,0.3290234126082224,-0.14098021663751306,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
28,-0.0,-0.0,-0.7270292616410915,0.0413413401564414,-1.1373136561852046,-1.1373136561852046,-0.9106674743197928,-0.9927324273740972,-0.4594339477560479,-1.1060611126811002,0.36676374059106936,-0.012725881113834433,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
29,-0.0,-0.0,-0.8648990558642121,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,-0.9106674743197928,-0.9927324273740972,-0.4594339477560479,1.139953628824551,-0.04135037568867193,1.9384613250423228,-1.0572709485116683,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
30,-0.0,-0.0,-0.7270292616410915,0.9955023460860062,-1.1373136561852046,-1.1373136561852046,-0.9106674743197928,1.3898953732934853,1.4921742224139032,0.0413413401564414,0.36676374059106936,-0.7695888760598875,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
31,-0.0,-0.0,-0.8648990558642121,0.9955023460860062,-0.5582797823926803,-0.5359740248783822,-0.9106674743197928,-0.9927324273740972,0.0413413401564414,0.46255480523274506,-0.04135037568867193,-0.012725881113834433,-1.0572709485116683,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
32,-0.0,-0.0,-0.7270292616410915,0.0413413401564414,1.715317773728113,1.715317773728113,0.3290234126082224,0.15134223537076966,-0.4594339477560479,-1.1060611126811002,0.3290234126082224,-0.14098021663751306,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
33,-0.0,-0.0,1.468457695796587,-0.5107272421435983,-0.5872673192659328,-0.5359740248783822,0.5200786493709316,0.15134223537076966,0.5521669639224323,-0.8820668594865774,-0.04135037568867193,-0.012725881113834433,-0.36412376795172297,-0.8023786988828784,0.14670185581426753,-0.5872673192659328,1
34,-0.0,-0.0,0.021538712860261378,0.0413413401564414,1.715317773728113,1.715317773728113,0.5200786493709316,1.3898953732934853,1.4921742224139032,0.46255480523274506,0.36676374059106936,-0.012725881113834433,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
35,-0.0,-0.0,0.021538712860261378,0.0413413401564414,1.715317773728113,1.715317773728113,0.5200786493709316,0.15134223537076966,-0.4594339477560479,0.46255480523274506,0.36676374059106936,0.10587986129401256,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
36,-0.0,-0.0,-0.8648990558642121,0.0413413401564414,1.715317773728113,1.715317773728113,-0.4694842836095493,-0.9927324273740972,0.5521669639224323,0.0413413401564414,0.36676374059106936,-0.14098021663751306,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
37,-0.0,-0.0,0.021538712860261378,0.9955023460860062,0.0413413401564414,0.0413413401564414,0.3290234126082224,-1.280414499825878,0.0413413401564414,0.46255480523274506,-0.04135037568867193,0.10587986129401256,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
38,-0.0,-0.0,0.021538712860261378,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,0.5200786493709316,-1.280414499825878,0.5521669639224323,-0.8820668594865774,-0.04135037568867193,0.10587986129401256,-1.0572709485116683,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
39,-0.0,-0.0,0.3290234126082224,0.9955023460860062,-0.29958524681415183,-0.4247483897681579,-0.4694842836095493,0.15134223537076966,-0.4594339477560479,-0.8820668594865774,-0.04135037568867193,0.10587986129401256,-0.36412376795172297,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
40,-0.0,-0.0,0.021538712860261378,0.9955023460860062,1.0221705931681677,1.0221705931681677,0.5200786493709316,0.15134223537076966,-0.4594339477560479,0.46255480523274506,-0.43311663943867446,-0.90312026868441,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
41,-0.0,-0.0,-0.8648990558642121,-0.5107272421435983,-0.5582797823926803,-0.5359740248783822,-0.9106674743197928,-0.9927324273740972,-0.4594339477560479,1.139953628824551,-0.04135037568867193,1.9384613250423228,-1.0572709485116683,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
42,-0.0,-0.0,-0.7270292616410915,0.9955023460860062,-0.5582797823926803,-0.5359740248783822,-0.4694842836095493,-1.280414499825878,-0.4594339477560479,-0.8820668594865774,-0.41819098922199843,-0.14098021663751306,-0.2587632522938967,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
43,-0.0,-0.0,-0.8648990558642121,0.0413413401564414,-1.1373136561852046,-1.1373136561852046,-0.4694842836095493,0.15134223537076966,0.5521669639224323,-1.1060611126811002,0.36676374059106936,-0.7695888760598875,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
44,-0.0,-0.0,1.468457695796587,0.9955023460860062,1.0221705931681677,1.0221705931681677,0.5200786493709316,1.3898953732934853,0.5521669639224323,2.4084649542880583,0.36676374059106936,1.9384613250423228,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
45,-0.0,-0.0,-0.7270292616410915,0.0413413401564414,-1.1373136561852046,-1.1373136561852046,0.3290234126082224,1.3898953732934853,-0.4594339477560479,-1.1060611126811002,0.36676374059106936,-0.012725881113834433,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
46,-0.0,-0.0,0.021538712860261378,0.9955023460860062,1.0221705931681677,1.0221705931681677,0.5200786493709316,0.15134223537076966,-0.4594339477560479,0.46255480523274506,-0.43311663943867446,-0.90312026868441,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,1
47,-0.0,-0.0,1.468457695796587,-0.5107272421435983,-0.5872673192659328,-0.5359740248783822,0.5200786493709316,0.15134223537076966,0.5521669639224323,-0.8820668594865774,-0.04135037568867193,-0.012725881113834433,-0.36412376795172297,-0.8023786988828784,0.14670185581426753,-0.5872673192659328,1
48,-0.0,-0.0,0.021538712860261378,-0.5107272421435983,0.0413413401564414,0.0413413401564414,0.5200786493709316,-0.36412376795172297,-0.4594339477560479,0.46255480523274506,-0.43311663943867446,-0.012725881113834433,0.49607749727138833,0.20298269171285704,-0.020160859601352412,0.12699678473493525,0
